order_id,customer_key,first_name,last_name,email_address,mobile_number,city,state,order_date,product_category,gross_amount,discount_amount,net_order_value,payment_method,order_state
2143,5730,Tarini,Sarna,arhaan61@gmail.com,2610240169,Bhatpara,Jharkhand,2024-10-26,Electronics,161860,0.0,161860.0,UPI,Cancelled
2144,7677,Riaan,Doshi,battapari@dugar-gala.biz,2529960962,Srikakulam,Goa,2024-02-29,Electronics,29687,5937.4,23749.6,NetBanking,Cancelled
2145,8536,Arnav,Shroff,eshani23@sharma-tank.com,7212818783,Gopalpur,Bihar,2024-02-22,Books,35994,3599.4,32394.6,Card,Cancelled
2146,7732,Divyansh,Virk,trivediparinaaz@gmail.com,2954095881,Sultan Pur Majra,Gujarat,2024-08-20,Fashion,10374,1037.4,9336.6,Card,Delivered
2147,6599,Gatik,Dua,edwinehsaan@hotmail.com,6873731613,Pondicherry,Uttar Pradesh,2024-12-15,Beauty,130632,26126.4,104505.6,COD,Returned
2148,6357,Mahika,Kaur,wshere@samra.com,2426393722,Kadapa,Kerala,2025-01-03,Beauty,100440,10044.0,90396.0,UPI,Delivered
2149,5752,Siya,Bumb,drishya86@rajan.com,4803223409,Bhatpara,Goa,2025-06-03,Home,104436,15665.4,88770.6,NetBanking,Cancelled
2150,7640,Hiran,Bassi,lakshitbala@gmail.com,7934575414,Durg,Himachal Pradesh,2025-02-26,Fashion,179040,26856.0,152184.0,NetBanking,Cancelled
2151,7700,Myra,Baral,wagleuthkarsh@hotmail.com,2410565266,Amaravati,Tamil Nadu,2024-05-19,Electronics,10084,2016.8,8067.2,Card,Delivered
2152,6134,Dhruv,Khalsa,ratisundaram@swamy-kulkarni.biz,9357985357,Gudivada,Arunachal Pradesh,2025-07-31,Beauty,35830,1791.5,34038.5,UPI,Returned
2153,7433,Saira,Doctor,sandaljivika@bera.biz,6439202774,Chennai,Telangana,2024-09-09,Fashion,42480,6372.0,36108.0,NetBanking,Returned
2154,8996,Anya,Gaba,ahana-10@yahoo.com,7358252936,Ramagundam,Sikkim,2025-02-19,Electronics,241225,24122.5,217102.5,COD,Delivered
2155,5123,Yashvi,Bahl,evabarman@kadakia.net,8319948939,Mau,Madhya Pradesh,2026-01-02,Books,32293,3229.3,29063.7,Card,Returned
2156,7411,Arhaan,Borah,pganesh@yahoo.com,6331826160,Ambarnath,Sikkim,2024-02-13,Fashion,48057,7208.55,40848.45,COD,Cancelled
2157,6580,Shray,Dewan,kakaranay@madan-gera.com,1973140211,Jalandhar,Arunachal Pradesh,2025-05-07,Fashion,122859,0.0,122859.0,NetBanking,Returned
2158,6858,Chirag,Bobal,wkulkarni@yahoo.com,3462642831,Eluru,Mizoram,2025-01-18,Electronics,16131,806.55,15324.45,COD,Returned
2159,6295,Himmat,Batra,dugalraunak@hotmail.com,6396724029,Baranagar,Uttar Pradesh,2024-03-20,Beauty,38615,1930.75,36684.25,UPI,Cancelled
2160,5569,Kartik,Manne,adira71@borde-bhavsar.com,9136797833,Ballia,Mizoram,2024-07-08,Beauty,43450,2172.5,41277.5,NetBanking,Cancelled
2161,7323,Jayant,Chaudhary,gsheth@kamdar.com,4389505988,Kurnool,Karnataka,2024-06-06,Beauty,97850,0.0,97850.0,Card,Delivered
2162,6447,Veer,Brar,sarafvivaan@hotmail.com,5234996312,Aligarh,Rajasthan,2025-11-08,Electronics,106272,15940.8,90331.2,COD,Returned
2163,6803,Yashvi,Jayaraman,ayeshabaria@gmail.com,1449822181,Thoothukudi,Uttar Pradesh,2025-12-03,Fashion,126980,6349.0,120631.0,UPI,Returned
2164,6461,Jayesh,Kapoor,varora@karpe-vora.org,5208688344,Rewa,Tripura,2025-11-21,Books,162340,24351.0,137989.0,NetBanking,Returned
2165,6392,Anika,Dass,hazelbalakrishnan@verma.com,6120282572,Gangtok,Sikkim,2025-03-24,Beauty,65760,3288.0,62472.0,Card,Cancelled
2166,8028,Yashvi,Jain,kashvi55@saraf.com,7607201460,Muzaffarnagar,Uttarakhand,2025-02-05,Fashion,65340,6534.0,58806.0,UPI,Cancelled
2167,6141,Sumer,Sura,sachdevtanya@dutta-boase.com,6194653342,Kanpur,Maharashtra,2024-04-13,Beauty,3280,0.0,3280.0,UPI,Delivered
2168,5240,Saanvi,Issac,nirvi87@gmail.com,2289096214,Visakhapatnam,Nagaland,2024-05-28,Home,47796,7169.4,40626.6,UPI,Delivered
2169,7982,Vritika,Sanghvi,abuch@seth-datta.com,4874871909,Bhubaneswar,Uttar Pradesh,2025-02-16,Beauty,116368,11636.8,104731.2,COD,Returned
2170,8782,Mohanlal,Shan,baijuvasa@ramaswamy.net,4058876837,Chennai,Uttarakhand,2025-02-16,Home,243250,24325.0,218925.0,UPI,Cancelled
2171,6962,Mishti,Kannan,xdey@yahoo.com,3735824252,Gudivada,Rajasthan,2024-06-14,Beauty,129657,6482.85,123174.15,Card,Delivered
2172,6139,Taran,Saini,ranaaaina@jain-vyas.com,7563662839,Jalandhar,Tamil Nadu,2024-08-01,Home,1071,53.55,1017.45,Card,Cancelled
2173,6737,Kashvi,Gole,basuparinaaz@amble.org,6492113191,Panchkula,Himachal Pradesh,2024-06-30,Beauty,160635,16063.5,144571.5,UPI,Cancelled
2174,5901,Eva,Choudhry,qgarg@yahoo.com,5090877136,Bhiwandi,Tamil Nadu,2025-07-05,Books,12324,616.2,11707.8,NetBanking,Delivered
2175,5975,Ojas,Dalal,bajwabaiju@deshpande.org,5730254029,Panvel,Chhattisgarh,2024-10-28,Home,228595,0.0,228595.0,NetBanking,Returned
2176,5970,Aarna,Ramanathan,sainineysa@hotmail.com,5640047320,Chittoor,Madhya Pradesh,2025-10-06,Electronics,93972,4698.6,89273.4,COD,Returned
2177,7986,Yashvi,Bose,hirandada@konda-jaggi.com,2143634741,Hindupur,Haryana,2024-08-26,Home,6430,321.5,6108.5,Card,Delivered
2178,8399,Urvi,Bhatt,dhingraanvi@babu.com,1860175853,Shivpuri,Punjab,2025-08-09,Electronics,107352,10735.2,96616.8,UPI,Delivered
2179,5738,Tarini,Ben,dthaman@bahri-dani.biz,1574035781,Barasat,Karnataka,2024-12-29,Beauty,101232,20246.4,80985.6,NetBanking,Delivered
2180,5654,Arnav,Luthra,vanyasami@hotmail.com,6496181735,Burhanpur,Jharkhand,2024-12-06,Beauty,50805,2540.25,48264.75,Card,Cancelled
2181,8892,Advik,Butala,ryandey@yahoo.com,3757185248,Morbi,Bihar,2025-05-29,Home,162510,16251.0,146259.0,COD,Delivered
2182,8165,Kavya,D’Alia,ganesanpihu@gmail.com,4218548629,Tumkur,Andhra Pradesh,2024-11-06,Home,93820,9382.0,84438.0,Card,Delivered
2183,5971,Rati,Hora,chokshimehul@bains-karpe.org,6933908575,Ajmer,Himachal Pradesh,2024-11-22,Fashion,145340,14534.0,130806.0,COD,Cancelled
2184,6793,Dhruv,Kalita,bariaaarush@arya.com,7798386173,Loni,Tripura,2024-08-23,Fashion,18380,919.0,17461.0,UPI,Returned
2185,8819,Kiaan,Sathe,rgokhale@gmail.com,4848768027,Mau,Manipur,2026-01-29,Beauty,18549,1854.9,16694.1,COD,Returned
2186,7823,Hunar,Jani,aaryahi19@bhatnagar-choudhary.com,5147901999,Ahmedabad,West Bengal,2025-01-27,Beauty,22625,2262.5,20362.5,UPI,Returned
2187,8587,Tejas,Dhawan,aaryahiagate@gmail.com,3723496419,Kota,Karnataka,2025-10-19,Home,94212,14131.8,80080.2,NetBanking,Cancelled
2188,6544,Anya,Salvi,oorja31@yahoo.com,3821212535,Khammam,Karnataka,2025-02-14,Beauty,71912,14382.4,57529.6,UPI,Returned
2189,5733,Manjari,Venkataraman,oorja78@gmail.com,3621985424,Tadipatri,Goa,2025-12-27,Home,61475,0.0,61475.0,Card,Cancelled
2190,5411,Gatik,Jain,neelofar48@dayal.net,2554741278,Chennai,Tamil Nadu,2024-04-08,Electronics,37504,1875.2,35628.8,UPI,Cancelled
2191,5910,Tejas,Bobal,aainalad@yahoo.com,1995702854,Bhiwandi,Karnataka,2024-04-10,Electronics,37485,5622.75,31862.25,COD,Returned
2192,8180,Arhaan,Chopra,dayalsana@dhar-baral.net,8881396864,Chittoor,Haryana,2025-02-18,Books,152048,22807.2,129240.8,UPI,Delivered
2193,5794,Hansh,Chokshi,jayeshdash@yahoo.com,5933070679,Kozhikode,Rajasthan,2024-03-24,Books,88188,17637.6,70550.4,Card,Delivered
2194,6958,Azad,Wason,kuriansuhana@rajagopalan.com,1132746768,Thoothukudi,Tripura,2026-01-07,Beauty,10752,1075.2,9676.8,UPI,Returned
2195,7236,Himmat,Saha,jayant45@hotmail.com,2658309446,Sagar,Uttarakhand,2024-04-08,Beauty,32537,6507.4,26029.6,Card,Returned
2196,8539,Samiha,Gour,purabrout@yahoo.com,6383204989,Ramgarh,Arunachal Pradesh,2025-02-26,Beauty,37804,3780.4,34023.6,UPI,Returned
2197,6109,Riaan,Jha,kismatcheema@gmail.com,6980725796,Secunderabad,Gujarat,2024-12-15,Beauty,34860,0.0,34860.0,Card,Cancelled
2198,8607,Aarush,Chaudhary,swaminathandivit@gmail.com,3505845333,Guna,West Bengal,2024-12-17,Beauty,38824,5823.6,33000.4,COD,Returned
2199,7550,Amira,Sane,dhanushchoudhary@cheema.com,2445847920,Panipat,Rajasthan,2024-12-19,Beauty,91410,13711.5,77698.5,UPI,Delivered
2200,8439,Manikya,Lanka,johaljiya@bansal.com,2775956721,Jehanabad,West Bengal,2024-06-12,Fashion,7322,366.1,6955.9,UPI,Cancelled
2201,8387,Anvi,Salvi,majumdarzeeshan@gmail.com,7158852494,Hazaribagh,Himachal Pradesh,2025-06-13,Beauty,40801,0.0,40801.0,NetBanking,Cancelled
2202,7719,Akarsh,Anand,elakshigoel@yahoo.com,5153379762,Malegaon,Arunachal Pradesh,2024-03-01,Books,89828,4491.4,85336.6,NetBanking,Delivered
2203,7394,Kismat,Thakur,ryankakar@gmail.com,9278135624,Gopalpur,Karnataka,2024-03-23,Electronics,3648,0.0,3648.0,UPI,Returned
2204,8358,Anya,Sarin,advikabath@gara-khatri.com,5614811402,Aizawl,Uttar Pradesh,2025-04-23,Fashion,246300,36945.0,209355.0,COD,Returned
2205,7848,Nehmat,Cherian,fatehdugal@bhakta.com,3760212732,Ongole,Meghalaya,2025-07-06,Electronics,44614,6692.1,37921.9,COD,Returned
2206,6316,Divyansh,Ramaswamy,riya50@chandra-borde.com,8736880441,Udupi,Maharashtra,2024-10-25,Fashion,137948,27589.6,110358.4,UPI,Cancelled
2207,5981,Manjari,Grover,tanyasavant@kapadia.net,2298470809,Mehsana,Gujarat,2025-06-01,Books,142624,0.0,142624.0,UPI,Returned
2208,7054,Anahi,Gaba,ljayaraman@yahoo.com,7888878414,Jalgaon,Gujarat,2025-03-17,Electronics,59014,5901.4,53112.6,NetBanking,Returned
2209,8859,Indrans,Tella,skalla@andra.com,8345666461,Agartala,Assam,2024-11-14,Home,104595,5229.75,99365.25,COD,Delivered
2210,7590,Chirag,Sawhney,ishaan78@hotmail.com,165006600,Kishanganj,Uttarakhand,2025-11-10,Electronics,211235,21123.5,190111.5,Card,Cancelled
2211,8006,Damini,Mangat,divijbahl@yahoo.com,5040340816,Malda,Sikkim,2025-10-07,Fashion,40730,6109.5,34620.5,COD,Delivered
2212,5519,Samar,Rao,kabir24@yahoo.com,337189143,Gorakhpur,Bihar,2025-06-22,Electronics,43420,2171.0,41249.0,NetBanking,Cancelled
2213,6489,Tanya,Bhakta,gangulysumer@sani-sharma.com,2221905443,Imphal,Madhya Pradesh,2025-02-25,Home,18446,1844.6,16601.4,COD,Delivered
2214,5368,Tiya,Comar,kumertaimur@guha-dixit.org,6702686436,Firozabad,Uttarakhand,2024-02-26,Home,61990,9298.5,52691.5,NetBanking,Cancelled
2215,6770,Onkar,Warrior,bsalvi@korpal.com,2209333827,Bhagalpur,Madhya Pradesh,2026-01-08,Home,26448,3967.2,22480.8,COD,Delivered
2216,7652,Advika,Grover,fkade@hotmail.com,1877726211,Muzaffarpur,Arunachal Pradesh,2025-05-21,Home,101180,0.0,101180.0,UPI,Cancelled
2217,5520,Gokul,Kanda,vsinha@gmail.com,2955910884,Saharanpur,Goa,2024-03-20,Books,90130,4506.5,85623.5,Card,Delivered
2218,5388,Seher,Chad,dugarsamarth@deshmukh-bhatti.com,5829389538,Sagar,Madhya Pradesh,2025-11-29,Books,32049,1602.45,30446.55,COD,Delivered
2219,8947,Pranay,D’Alia,panne@yadav.info,2321326689,Aizawl,Sikkim,2025-02-22,Beauty,30694,3069.4,27624.6,NetBanking,Delivered
2220,7209,Prisha,Yohannan,skamdar@trivedi.com,6343247882,Tadepalligudem,Uttar Pradesh,2024-06-02,Books,98032,19606.4,78425.6,NetBanking,Cancelled
2221,7208,Parinaaz,Ratti,sumersha@madan-hegde.net,5267495286,Suryapet,Telangana,2025-12-23,Books,102910,15436.5,87473.5,COD,Cancelled
2222,5759,Divij,Shah,divitkhatri@gmail.com,5027804718,Muzaffarpur,Assam,2024-07-21,Home,79236,3961.8,75274.2,COD,Delivered
2223,5043,Lagan,Kumer,pswaminathan@yahoo.com,5145208861,Bidhannagar,Mizoram,2024-08-05,Fashion,9644,964.4,8679.6,UPI,Cancelled
2224,7725,Ishita,Din,dubelagan@wable-sachar.com,2442975821,Jabalpur,Punjab,2025-06-18,Beauty,146535,29307.0,117228.0,Card,Returned
2225,5212,Parinaaz,Karnik,ramaswamypiya@gmail.com,7746486964,Kochi,Madhya Pradesh,2025-06-04,Home,46275,9255.0,37020.0,UPI,Cancelled
2226,8320,Rania,Talwar,ehsaankamdar@yahoo.com,9195298164,Ambarnath,Assam,2024-06-24,Books,11232,1123.2,10108.8,NetBanking,Cancelled
2227,7750,Zara,Raj,bobalryan@swaminathan-devan.info,3054603174,Meerut,Himachal Pradesh,2024-06-24,Beauty,8495,1274.25,7220.75,COD,Cancelled
2228,7949,Hansh,Shetty,pihuram@gmail.com,7051062718,Kavali,Jharkhand,2024-08-20,Home,199800,19980.0,179820.0,NetBanking,Delivered
2229,5834,Shlok,Dave,keyadixit@gmail.com,3907777635,Hosur,Kerala,2024-04-18,Beauty,45748,4574.8,41173.2,COD,Cancelled
2230,6086,Armaan,Bahl,jsoman@raja.com,7538644262,Solapur,Madhya Pradesh,2024-07-08,Fashion,12686,634.3,12051.7,COD,Cancelled
2231,7220,Ayesha,Karan,ghoshkrish@basu.com,8993447142,Amravati,Bihar,2025-11-07,Electronics,42618,0.0,42618.0,NetBanking,Returned
2232,5580,Misha,Saha,sumerandra@khurana-chokshi.net,3685012224,Ramagundam,Mizoram,2026-01-12,Electronics,8764,438.2,8325.8,COD,Returned
2233,7701,Heer,Bora,kalakismat@sheth.info,2025769254,Indore,Meghalaya,2025-08-27,Beauty,121816,18272.4,103543.6,Card,Returned
2234,8958,Hrishita,Ganesh,dattaanay@gole-sethi.net,1003656823,Dharmavaram,Telangana,2024-05-28,Electronics,25376,2537.6,22838.4,COD,Delivered
2235,8114,Veer,Kalla,deanika@karan.com,9181843940,Serampore,Himachal Pradesh,2024-04-06,Electronics,161515,32303.0,129212.0,COD,Returned
2236,7001,Prerak,Ravel,sarnarania@karnik.com,3526696686,Madurai,Telangana,2024-11-27,Fashion,38797,3879.7,34917.3,Card,Returned
2237,6904,Kismat,Banik,bkade@suresh.org,5749489673,Amaravati,Mizoram,2025-05-11,Beauty,49532,9906.4,39625.6,COD,Delivered
2238,6297,Badal,Wable,dayalvaibhav@sawhney.com,1447160645,Bokaro,Punjab,2024-03-13,Home,21342,1067.1,20274.9,COD,Cancelled
2239,7868,Aayush,Basu,yrajagopalan@apte.com,3755691356,Hajipur,Bihar,2025-04-07,Home,231885,23188.5,208696.5,UPI,Returned
2240,8007,Indranil,Bumb,taraanya@dar.net,7681346133,Begusarai,Karnataka,2026-01-22,Beauty,87142,13071.3,74070.7,NetBanking,Delivered
2241,5031,Ojas,Dube,devansh32@kurian.com,6900953858,Bidhannagar,Gujarat,2025-01-13,Books,2452,0.0,2452.0,COD,Cancelled
2242,6048,Tushar,Ahluwalia,varkeyyuvraj@gmail.com,5983181334,Hazaribagh,Haryana,2025-12-01,Books,2280,342.0,1938.0,NetBanking,Delivered
2243,5580,Shalv,Cherian,clata@butala-dave.com,7380033427,Nagercoil,Karnataka,2025-04-28,Fashion,79122,0.0,79122.0,UPI,Returned
2244,6051,Eshani,Butala,ganesandamini@gmail.com,4621822959,Jalna,Uttarakhand,2024-07-10,Home,17507,3501.4,14005.6,Card,Delivered
2245,8086,Neelofar,Chowdhury,saminehmat@gmail.com,1416714964,Panvel,Meghalaya,2025-05-02,Beauty,18998,1899.8,17098.2,Card,Delivered
2246,5066,Kartik,Agate,ideo@hotmail.com,5072107268,Howrah,Maharashtra,2024-09-06,Beauty,200610,10030.5,190579.5,NetBanking,Returned
2247,8500,Jayan,Kala,ishaanbose@yahoo.com,9311377193,Kurnool,Assam,2025-09-12,Home,155484,15548.4,139935.6,UPI,Delivered
2248,7542,Prerak,Yohannan,lavanya31@yahoo.com,7327267360,Proddatur,Assam,2024-04-02,Home,20305,1015.25,19289.75,Card,Cancelled
2249,7595,Jayan,Sem,mannatray@gmail.com,2659761122,Latur,Nagaland,2026-01-08,Beauty,51040,5104.0,45936.0,NetBanking,Returned
2250,8662,Hansh,Barad,chiragarya@yahoo.com,3444735929,Suryapet,Meghalaya,2024-02-29,Home,247735,12386.75,235348.25,NetBanking,Cancelled
2251,7496,Ishita,Loke,ddhawan@gara.com,6942024688,Anand,Odisha,2025-03-21,Books,91040,4552.0,86488.0,UPI,Returned
2252,6459,Emir,Magar,rdua@gmail.com,8853078566,Raebareli,Kerala,2025-01-16,Fashion,108792,16318.8,92473.2,COD,Cancelled
2253,7856,Hrishita,Kala,shamikbhatia@gmail.com,5748531781,Durg,Meghalaya,2024-06-27,Electronics,77196,11579.4,65616.6,NetBanking,Delivered
2254,5113,Alia,Guha,buchjayesh@tank.net,6810701012,Fatehpur,Uttar Pradesh,2025-04-28,Beauty,34662,3466.2,31195.8,COD,Cancelled
2255,8170,Kimaya,Sant,wjha@kamdar-chhabra.biz,1245847089,Baranagar,Rajasthan,2026-02-05,Books,10924,2184.8,8739.2,UPI,Delivered
2256,7211,Ehsaan,Chadha,bhamini98@gmail.com,5792655692,Rampur,Odisha,2024-06-29,Books,12577,1257.7,11319.3,Card,Cancelled
2257,6224,Advik,Karnik,samihamaster@hotmail.com,6733094633,Nagaon,Jharkhand,2025-05-15,Beauty,32862,1643.1,31218.9,Card,Delivered
2258,8311,Zeeshan,Bhalla,jhanvichatterjee@hotmail.com,1015934659,Jabalpur,Chhattisgarh,2024-02-19,Beauty,6547,982.05,5564.95,Card,Cancelled
2259,7222,Rania,Sura,kiaaniyer@doctor-bhasin.com,4924693325,Ichalkaranji,Arunachal Pradesh,2025-01-04,Home,137384,6869.2,130514.8,COD,Returned
2260,8248,Pranay,Balasubramanian,doshibiju@yahoo.com,1126873875,Avadi,Himachal Pradesh,2025-02-09,Home,87988,0.0,87988.0,NetBanking,Delivered
2261,8824,Ryan,Reddy,armaan82@hotmail.com,1835068723,Mangalore,Tamil Nadu,2025-01-07,Books,91176,18235.2,72940.8,UPI,Delivered
2262,5476,Arhaan,Karan,fkunda@konda.com,4201115236,South Dumdum,Meghalaya,2025-06-02,Books,15921,1592.1,14328.9,Card,Delivered
2263,8190,Gokul,Chawla,hiranshukla@gmail.com,9661075998,Nashik,Sikkim,2024-09-30,Home,166470,24970.5,141499.5,Card,Delivered
2264,7230,Prisha,Krishnamurthy,khuranaamani@chokshi.org,9021955177,Chapra,Madhya Pradesh,2025-03-02,Books,50466,10093.2,40372.8,Card,Cancelled
2265,7181,Elakshi,Halder,tejasramachandran@gmail.com,8040612309,Phusro,Haryana,2024-12-11,Beauty,177060,26559.0,150501.0,NetBanking,Delivered
2266,5676,Parinaaz,Saraf,gandhirenee@vig.com,9335721152,Nanded,Assam,2025-02-10,Electronics,80028,8002.8,72025.2,NetBanking,Delivered
2267,5915,Zoya,Devi,walimiraan@dara-loke.com,4202634111,Phagwara,Manipur,2024-11-20,Home,39404,3940.4,35463.6,NetBanking,Delivered
2268,6966,Pari,Bumb,bansalhansh@dhingra.biz,2709192590,Begusarai,Gujarat,2025-03-08,Beauty,139944,0.0,139944.0,NetBanking,Cancelled
2269,6870,Oorja,Guha,anahitatoor@hayer.com,3806316186,Chittoor,Gujarat,2024-10-11,Electronics,45556,2277.8,43278.2,UPI,Returned
2270,8236,Ela,Sengupta,kadeinaaya@sagar.com,1119745323,Agra,Sikkim,2025-11-11,Fashion,39155,7831.0,31324.0,Card,Cancelled
2271,7718,Farhan,Thakkar,fdeshpande@barad.com,7007465495,Udupi,Tamil Nadu,2025-12-03,Books,64410,9661.5,54748.5,Card,Delivered
2272,5040,Yasmin,Dhillon,chayer@gmail.com,6617419261,Ratlam,Meghalaya,2025-01-03,Books,36291,7258.2,29032.8,UPI,Cancelled
2273,5604,Krish,Deol,sahotalakshay@boase.biz,3203283716,Bhopal,Bihar,2025-02-24,Fashion,116496,11649.6,104846.4,Card,Returned
2274,6216,Hazel,Mani,warriortara@yahoo.com,7443877235,Nagpur,Bihar,2024-05-12,Beauty,48514,0.0,48514.0,Card,Cancelled
2275,8534,Pihu,Yadav,vshere@acharya.com,1000389969,Ahmedabad,Gujarat,2025-07-27,Electronics,16320,816.0,15504.0,COD,Cancelled
2276,6158,Trisha,Sha,achana@hotmail.com,4044820220,Bardhaman,Bihar,2024-02-21,Electronics,127100,6355.0,120745.0,NetBanking,Returned
2277,7261,Bhavin,Jani,veergoyal@yahoo.com,5886580411,Haldia,Tripura,2024-04-09,Books,41544,2077.2,39466.8,Card,Returned
2278,5732,Mamooty,Shah,rania31@yahoo.com,9577522912,Parbhani,Rajasthan,2024-05-03,Beauty,147624,22143.6,125480.4,NetBanking,Delivered
2279,8622,Anay,Yohannan,tsant@gmail.com,6582642533,Hyderabad,Haryana,2024-09-29,Home,65230,6523.0,58707.0,Card,Delivered
2280,8653,Diya,Salvi,sastrymiraan@gmail.com,2164542433,Khandwa,Punjab,2025-05-08,Fashion,41688,0.0,41688.0,UPI,Delivered
2281,6212,Vihaan,Tripathi,jivin83@divan.com,5147270328,Tezpur,Rajasthan,2025-11-19,Electronics,27590,4138.5,23451.5,UPI,Delivered
2282,5893,Vanya,Subramaniam,badalkhatri@yahoo.com,1769513108,Firozabad,Jharkhand,2025-09-05,Books,130101,19515.15,110585.85,NetBanking,Delivered
2283,7496,Ira,Rastogi,chowdhuryfateh@yahoo.com,8323643125,Anantapuram,Rajasthan,2025-01-13,Electronics,108801,10880.1,97920.9,UPI,Returned
2284,7495,Drishya,Soni,navya86@sodhi.com,9960582679,Malegaon,Odisha,2024-11-29,Home,21057,4211.4,16845.6,UPI,Delivered
2285,5114,Shaan,Dubey,tiya94@sarna.info,5716122305,Raipur,Bihar,2025-02-18,Books,158765,7938.25,150826.75,Card,Cancelled
2286,8522,Samaira,Shroff,emirgupta@saran-kaur.net,6094302831,Amritsar,Andhra Pradesh,2025-07-23,Fashion,98418,0.0,98418.0,Card,Returned
2287,8730,Nishith,Brahmbhatt,madhup01@gmail.com,2724488912,Firozabad,Uttar Pradesh,2025-09-10,Fashion,36678,3667.8,33010.2,NetBanking,Cancelled
2288,7465,Kabir,Bajaj,krishsami@kapadia.com,1749990582,Thanjavur,Jharkhand,2025-07-21,Fashion,39654,3965.4,35688.6,NetBanking,Returned
2289,8027,Zaina,Borra,divijray@subramaniam.info,8090044051,Bongaigaon,Haryana,2025-11-06,Beauty,150372,7518.6,142853.4,UPI,Returned
2290,5597,Yuvraj,Srinivas,tratta@thakur.info,915712323,Chennai,Punjab,2025-04-05,Home,36223,0.0,36223.0,NetBanking,Cancelled
2291,7039,Aarav,Bahl,vchahal@saxena-sastry.com,8930408381,Sambalpur,West Bengal,2024-09-18,Electronics,148383,14838.3,133544.7,COD,Delivered
2292,7702,Jhanvi,Ramachandran,jayan41@rastogi.com,2538288324,Tirunelveli,Odisha,2024-04-30,Electronics,99020,9902.0,89118.0,COD,Delivered
2293,7898,Abram,Dara,kalajivin@thaker.com,3005374773,Kollam,Nagaland,2025-02-02,Electronics,3575,0.0,3575.0,COD,Delivered
2294,6039,Madhav,Goswami,kreddy@swamy.org,7841044486,Secunderabad,Uttarakhand,2024-03-31,Electronics,39737,0.0,39737.0,UPI,Delivered
2295,5727,Prerak,Hegde,shanaya15@sachdev.org,8690244022,Saharsa,Karnataka,2024-04-05,Beauty,16852,1685.2,15166.8,UPI,Returned
2296,5816,Manjari,Wali,fbehl@deshpande.com,6525993208,Latur,Telangana,2024-10-23,Home,105830,15874.5,89955.5,Card,Delivered
2297,7508,Nakul,Jain,srivastavashamik@solanki.com,6925013068,Muzaffarpur,Nagaland,2025-05-17,Books,1057,105.7,951.3,UPI,Cancelled
2298,5413,Sahil,Shah,rameshsiya@yahoo.com,1516739843,Bardhaman,Arunachal Pradesh,2025-01-24,Fashion,2056,308.4,1747.6,UPI,Cancelled
2299,8320,Aniruddh,Ghosh,shalv60@deshmukh-divan.com,424993005,Kolkata,Goa,2025-01-12,Books,16045,2406.75,13638.25,Card,Cancelled
2300,8264,Kabir,Shan,qgour@gmail.com,6663796247,Visakhapatnam,Chhattisgarh,2024-06-03,Books,132504,6625.2,125878.8,NetBanking,Delivered
2301,7878,Kaira,Gara,pkaul@randhawa.com,9617783994,Erode,Odisha,2025-11-27,Home,23102,4620.4,18481.6,UPI,Cancelled
2302,7676,Tushar,Dyal,wbumb@bandi.com,2969498168,Gudivada,Sikkim,2024-02-16,Home,17220,2583.0,14637.0,COD,Cancelled
2303,5490,Jiya,Barman,sarnaemir@yahoo.com,5356575491,Bihar Sharif,Rajasthan,2025-07-16,Fashion,36692,1834.6,34857.4,NetBanking,Returned
2304,5068,Adah,Shere,emirkala@yahoo.com,7764889716,Latur,Tamil Nadu,2024-09-10,Electronics,36410,1820.5,34589.5,NetBanking,Cancelled
2305,5647,Taimur,Anand,ljain@gokhale-gara.info,7466031937,Morena,Manipur,2025-01-02,Beauty,143970,14397.0,129573.0,Card,Cancelled
2306,7363,Shanaya,Srinivas,doshizeeshan@hotmail.com,2639641409,Nandyal,Karnataka,2025-03-11,Books,95378,9537.8,85840.2,COD,Delivered
2307,8956,Madhup,Bedi,priyansh72@gmail.com,5825979421,Bhagalpur,Andhra Pradesh,2025-11-15,Home,79050,7905.0,71145.0,UPI,Cancelled
2308,6709,Saira,Hayer,aaryahi50@grover-dash.com,2027432398,Jehanabad,Kerala,2024-08-31,Electronics,118224,23644.8,94579.2,Card,Returned
2309,6398,Zaina,Kara,vohrahunar@sen.biz,6208973070,Jehanabad,Assam,2024-10-21,Electronics,157580,15758.0,141822.0,COD,Returned
2310,5695,Heer,Tandon,kaladhruv@gmail.com,6674148196,Purnia,Punjab,2024-04-26,Electronics,236430,35464.5,200965.5,COD,Returned
2311,8785,Samaira,Vala,faiyaz31@srinivasan.com,4792309309,Shimla,West Bengal,2025-12-31,Home,79660,15932.0,63728.0,COD,Cancelled
2312,8202,Renee,Sengupta,venkataramanpurab@bhat-rastogi.com,9992300419,Faridabad,Nagaland,2026-02-01,Home,125715,0.0,125715.0,COD,Returned
2313,7671,Mahika,Upadhyay,yranganathan@karpe-jayaraman.org,7084828660,Bhilwara,Mizoram,2024-10-31,Electronics,9373,0.0,9373.0,NetBanking,Returned
2314,8080,Nirvi,Ravi,sinhanirvi@gmail.com,8430133216,Tirupati,Chhattisgarh,2024-08-31,Fashion,142520,14252.0,128268.0,UPI,Cancelled
2315,7654,Dhanush,Bala,siyasampath@gmail.com,423973365,Sambhal,Gujarat,2025-10-27,Home,50420,10084.0,40336.0,COD,Cancelled
