order_id,customer_id,full_name,email,phone,full_address,order_timestamp,product_name,product_category,unit_price,quantity,payment_type,order_status,discount_pct
2069,7828,Stuvan Chandran,shenoyvritika@bose.net,4547238059,"Firozabad, Kerala",2024-10-10 05:28:06,Quae,Electronics,3528,2,NetBanking,Cancelled,5
2070,5468,Diya Gaba,reyanshdevi@rana-mall.com,3894422774,"Munger, Meghalaya",2026-01-10 13:36:51,Corrupti,Beauty,44444,3,COD,Cancelled,10
2071,6035,Armaan Krishnamurthy,skapadia@gmail.com,3460109117,"Khammam, Tripura",2024-02-28 18:03:38,Illum,Fashion,9672,1,COD,Delivered,5
2072,5099,Mohanlal Dube,bahriveer@dora.com,9715580367,"Madanapalle, Meghalaya",2024-08-30 19:46:54,Molestiae,Beauty,19487,2,UPI,Delivered,10
2073,8198,Vihaan Sibal,neelofarshan@thakur.org,6805459308,"Bareilly, Madhya Pradesh",2025-09-18 03:24:09,Eius,Electronics,17350,1,NetBanking,Delivered,15
2074,7193,Vivaan Mander,banerjeesara@yahoo.com,3310031729,"Kozhikode, Odisha",2025-03-12 21:17:07,Odit,Electronics,207,1,UPI,Cancelled,10
2075,8204,Purab Kannan,xtrivedi@yahoo.com,5382999061,"Mau, Kerala",2024-08-07 14:00:01,Dolores,Fashion,3016,2,COD,Cancelled,10
2076,6017,Shray Bains,lkala@tata.info,5815571619,"Tiruchirappalli, Manipur",2025-11-21 07:42:23,Tempora,Home,7797,1,Card,Delivered,5
2077,6705,Neysa Chada,drishya88@yahoo.com,6844315595,"South Dumdum, Nagaland",2024-03-02 15:41:29,Id,Fashion,14246,2,NetBanking,Returned,0
2078,5885,Ayesha Dada,mamooty61@kashyap-hans.net,4713741207,"Kanpur, Uttar Pradesh",2025-05-06 15:12:21,Quaerat,Fashion,21589,4,COD,Returned,15
2079,7690,Lakshit Goda,sarya@baria.info,0012292018,"Kirari Suleman Nagar, Tamil Nadu",2025-02-14 21:12:52,Error,Electronics,33891,1,UPI,Delivered,5
2080,7728,Krish Maharaj,dharnayantara@yahoo.com,2409129818,"Bhind, Kerala",2024-04-28 01:39:23,Consequuntur,Books,48547,4,UPI,Returned,5
2081,6172,Zeeshan Varughese,samaira32@yahoo.com,0056929830,"Aurangabad, West Bengal",2025-05-03 04:49:40,Quidem,Fashion,19594,5,COD,Returned,0
2082,8577,Advika Dutta,purab86@hans.biz,9388913816,"Tiruppur, Rajasthan",2024-02-21 04:41:02,Explicabo,Electronics,35946,2,NetBanking,Cancelled,5
2083,5771,Shaan Saha,sahasaksham@yahoo.com,9829945859,"Jaipur, Kerala",2024-04-05 01:16:46,At,Beauty,47498,5,Card,Delivered,5
2084,6170,Arhaan Chaudhary,dharmajan87@hotmail.com,7208122500,"Amroha, West Bengal",2024-12-24 02:49:34,Eum,Books,10589,2,NetBanking,Returned,5
2085,7157,Shayak Khosla,alia79@hotmail.com,7716395513,"Jaipur, Goa",2025-03-23 04:16:55,Eveniet,Home,20455,1,UPI,Delivered,20
2086,8061,Biju Char,aarushdeshpande@rastogi.com,9956612736,"Pondicherry, Chhattisgarh",2024-10-08 08:43:12,Similique,Beauty,6144,1,UPI,Delivered,10
2087,7652,Anay Gala,parinaazmannan@dalal.info,1006739128,"Arrah, Meghalaya",2026-01-18 08:48:49,Excepturi,Home,11473,3,COD,Delivered,10
2088,8564,Divit Bhalla,kchaudhari@kashyap.com,6660367467,"Avadi, Gujarat",2025-02-25 13:07:04,Modi,Books,24114,5,UPI,Cancelled,20
2089,7541,Siya Dada,ramanaayush@gmail.com,8393421961,"Kirari Suleman Nagar, Mizoram",2025-08-03 10:58:32,Reiciendis,Fashion,25970,4,COD,Returned,15
2090,6421,Mehul Boase,ghoshmiraya@chana-sane.info,1705967027,"Gangtok, Goa",2025-08-29 05:10:07,Amet,Fashion,9460,4,NetBanking,Delivered,0
2091,7195,Parinaaz Kapur,prerak13@hotmail.com,1754992333,"Gudivada, Rajasthan",2025-05-08 16:48:43,Labore,Books,33972,2,UPI,Delivered,10
2092,7572,Ryan Chhabra,sibalveer@gmail.com,7937070036,"Bhubaneswar, Bihar",2025-11-05 15:54:56,Nesciunt,Home,10850,5,COD,Delivered,0
2093,8150,Shray Ganesan,vaibhav64@sodhi.com,7844073454,"Siwan, Karnataka",2025-07-31 07:34:32,Sequi,Home,37341,2,COD,Cancelled,10
2094,6718,Aaryahi Ranganathan,lgoswami@dugar-bhardwaj.info,1834430765,"Alappuzha, Goa",2024-06-16 08:14:26,Nostrum,Beauty,33605,5,Card,Delivered,0
2095,7415,Rohan Gara,rania32@gmail.com,0556504356,"Srikakulam, Gujarat",2025-08-27 03:19:46,Assumenda,Books,47077,3,NetBanking,Delivered,15
2096,6604,Khushi Halder,mandalanay@yahoo.com,4954545030,"Begusarai, Haryana",2025-06-30 14:58:03,Aperiam,Electronics,26089,1,NetBanking,Delivered,5
2097,8656,Tanya Kunda,shanbhavin@sen.com,6317602467,"Rajkot, Bihar",2024-09-14 23:14:10,Sunt,Beauty,22911,2,Card,Returned,0
2098,6596,Divyansh Tailor,borrasahil@chaudhary.com,3991277763,"Jamnagar, Himachal Pradesh",2025-07-31 14:43:50,Quas,Home,46601,5,Card,Returned,20
2099,8310,Jayesh Bajaj,bthakur@sahota-rajagopal.com,4881157753,"Bharatpur, Uttar Pradesh",2025-05-17 00:32:42,Nostrum,Beauty,11670,1,NetBanking,Returned,10
2100,8202,Mahika Thaker,sethieshani@sami-sant.com,0907766177,"Raiganj, Tamil Nadu",2024-10-27 12:38:30,Ut,Fashion,16111,3,NetBanking,Delivered,15
2101,8062,Kiaan Dara,kashyaplavanya@khanna.net,9251961500,"Hubli–Dharwad, Andhra Pradesh",2024-02-26 13:16:49,Omnis,Books,29116,4,UPI,Cancelled,5
2102,7777,Ayesha Dey,lokehunar@hotmail.com,6488433736,"Rourkela, Manipur",2025-07-28 04:25:03,Fugit,Books,13286,4,UPI,Returned,15
2103,7375,Shanaya Bajaj,biswashansh@gmail.com,2351167804,"Gorakhpur, Tripura",2024-09-04 02:06:25,Assumenda,Beauty,10093,1,COD,Returned,20
2104,8118,Vritika Chakrabarti,bhavin46@gmail.com,7823376856,"South Dumdum, Sikkim",2024-03-24 23:44:33,Reiciendis,Fashion,345,1,Card,Returned,10
2105,6310,Mohanlal Devan,waliajayesh@bhasin.net,0823351021,"Kadapa, Jharkhand",2025-06-02 16:51:15,Adipisci,Beauty,27972,5,COD,Returned,0
2106,8759,Oorja Lanka,ekota@hotmail.com,5082554518,"Ballia, Punjab",2024-09-20 20:26:19,Enim,Books,46923,3,UPI,Cancelled,10
2107,8244,Onkar Kunda,iganesh@agate.com,7786995524,"Deoghar, Madhya Pradesh",2024-07-18 23:28:20,Corporis,Home,4167,1,COD,Delivered,20
2108,6719,Shlok Sood,breddy@dora-sarraf.com,7994320924,"Panvel, Madhya Pradesh",2025-06-17 18:39:08,Exercitationem,Books,40681,4,Card,Delivered,10
2109,6800,Rania Bhatt,fjain@varty.com,4085718232,"Mathura, West Bengal",2025-04-09 22:26:16,Nesciunt,Beauty,6745,3,UPI,Cancelled,10
2110,6710,Dharmajan Agarwal,yakshitkapur@gmail.com,5986036099,"Jehanabad, Goa",2024-03-18 03:33:07,Nesciunt,Beauty,47520,5,NetBanking,Returned,10
2111,6173,Vanya Talwar,hjayaraman@yahoo.com,6186149520,"Bhatpara, Rajasthan",2025-06-15 21:12:36,Soluta,Home,7173,4,Card,Delivered,15
2112,6920,Nishith Vohra,zara22@divan.com,2830694072,"Secunderabad, Sikkim",2024-07-15 05:55:34,Provident,Electronics,36194,2,UPI,Cancelled,10
2113,5879,Anahi Raj,farhan81@yahoo.com,9802105340,"Kollam, Tripura",2025-12-25 05:13:15,Quis,Home,1264,5,COD,Cancelled,15
2114,8115,Hridaan Andra,aayush32@gmail.com,3290194324,"Hindupur, Meghalaya",2024-09-22 11:05:16,Fugiat,Beauty,43874,2,Card,Cancelled,20
2115,7412,Anaya Khalsa,ncheema@yahoo.com,2070743693,"Sasaram, Bihar",2025-09-12 08:57:50,Exercitationem,Electronics,6882,3,Card,Delivered,5
2116,6588,Shanaya Korpal,ijaggi@sankaran.com,1148276598,"Surendranagar Dudhrej, Tripura",2026-01-28 23:12:14,Natus,Home,15895,2,UPI,Cancelled,20
2117,8958,Dhruv Sura,ghosevivaan@hotmail.com,5108085752,"Firozabad, Meghalaya",2025-04-21 23:29:02,Cumque,Home,36490,4,Card,Cancelled,5
2118,5951,Prisha Sidhu,yuvaanguha@subramaniam.com,7624492349,"Raichur, Chhattisgarh",2025-10-13 00:34:44,Ad,Beauty,34379,1,UPI,Returned,20
2119,5450,Advika Kashyap,navyabhandari@gmail.com,7283191200,"Rampur, Madhya Pradesh",2024-05-06 00:53:34,Expedita,Fashion,6904,5,COD,Delivered,20
2120,7987,Zain Rama,anya58@yahoo.com,5590064772,"Dhanbad, Maharashtra",2025-01-18 08:26:39,Necessitatibus,Books,3024,4,Card,Cancelled,5
2121,8928,Jayan Chauhan,yuvraj-02@yahoo.com,4344237431,"Kulti, Karnataka",2024-04-23 08:21:32,Doloremque,Beauty,18482,4,Card,Cancelled,15
2122,5886,Jayesh Chopra,regemehul@gmail.com,3594810960,"Dehradun, Nagaland",2025-06-17 05:08:37,Reprehenderit,Beauty,41114,2,UPI,Delivered,0
2123,7664,Hazel Tak,bhatkavya@halder.com,8238039241,"Avadi, Madhya Pradesh",2025-06-26 07:25:28,Modi,Fashion,41124,5,COD,Returned,0
2124,6533,Biju Ramanathan,ira30@yahoo.com,6301698208,"Saharsa, Nagaland",2025-01-09 22:22:25,Quod,Home,46121,3,Card,Delivered,10
2125,8268,Navya Goel,rohanbhavsar@guha-vala.org,1336046942,"Salem, Uttarakhand",2025-06-20 21:57:23,Voluptates,Books,29807,3,COD,Returned,20
2126,6606,Tushar Chhabra,pranay51@bahl.com,1506980810,"Kolhapur, Bihar",2025-03-15 11:02:13,Quia,Home,39797,1,NetBanking,Cancelled,0
2127,8440,Uthkarsh Borde,shaanjohal@yahoo.com,5386939926,"Jalgaon, Tripura",2024-02-26 14:21:32,Atque,Fashion,41758,4,COD,Delivered,5
2128,8586,Rati Jhaveri,vritikabali@comar-kant.com,0386566912,"Aligarh, Uttarakhand",2025-11-26 18:53:58,Tempora,Books,33412,5,NetBanking,Cancelled,20
2129,6414,Myra Varty,manjariyohannan@vora.com,0457064700,"Hindupur, Haryana",2024-09-23 17:11:28,Exercitationem,Books,39885,2,Card,Delivered,10
2130,5934,Vedika Manda,ggulati@gmail.com,7828401049,"Thoothukudi, Sikkim",2025-04-16 03:05:42,Laudantium,Beauty,14496,5,NetBanking,Returned,15
2131,5384,Kartik Garde,lavanya78@yahoo.com,0238678556,"Amritsar, Mizoram",2024-12-22 02:28:59,Id,Books,41664,1,COD,Returned,5
2132,8982,Sara Das,dhanuksankaran@gade.biz,8807161328,"Madurai, Nagaland",2025-12-07 07:01:56,Molestiae,Electronics,46269,1,Card,Delivered,20
2133,6627,Yashvi Kapoor,baiju29@taneja-rau.org,0894575059,"Muzaffarnagar, Sikkim",2025-08-13 07:22:02,Ad,Beauty,14999,5,NetBanking,Delivered,0
2134,7405,Dishani Garg,arhaandeep@sanghvi.com,2510674771,"Kishanganj, Telangana",2025-05-25 08:05:09,Accusantium,Books,11868,2,COD,Delivered,15
2135,7076,Ishita Shenoy,goyalvardaniya@gmail.com,9770712350,"Vijayanagaram, Chhattisgarh",2025-02-10 03:17:31,Quam,Beauty,40772,2,Card,Cancelled,0
2136,8894,Siya Mann,manntaran@bumb.com,2195202883,"Sangli-Miraj & Kupwad, Meghalaya",2025-02-20 23:06:51,Esse,Electronics,37353,1,COD,Returned,20
2137,8154,Adira Aurora,mohanlal26@bera.com,2742589825,"Mysore, Gujarat",2025-05-25 09:22:23,Iure,Fashion,15429,2,COD,Cancelled,20
2138,6281,Manikya Gulati,advik25@gmail.com,9459010693,"Karimnagar, Goa",2024-07-13 15:32:40,Deserunt,Electronics,10282,1,UPI,Returned,10
2139,5967,Manjari Chander,srinivasira@malhotra.com,0645499391,"Rajpur Sonarpur, Rajasthan",2025-02-02 22:03:03,Maiores,Electronics,20466,2,NetBanking,Returned,10
2140,7873,Urvi Rout,dassurvi@krish-kashyap.com,7270951593,"Guna, Karnataka",2024-12-07 17:37:02,Explicabo,Beauty,30080,4,NetBanking,Delivered,15
2141,7377,Pihu Chander,oreddy@raj-kalla.net,8708070020,"Parbhani, Bihar",2025-02-23 07:10:04,Iste,Beauty,1769,5,UPI,Cancelled,5
2142,7716,Nayantara Gokhale,prishadivan@lad-sankaran.org,7355276441,"Gwalior, Meghalaya",2025-11-06 16:57:54,Nobis,Electronics,25491,1,Card,Delivered,20
2143,5730,Tarini Sarna,arhaan61@gmail.com,2610240169,"Bhatpara, Jharkhand",2024-10-26 02:26:08,Cupiditate,Electronics,40465,4,UPI,Cancelled,0
2144,7677,Riaan Doshi,battapari@dugar-gala.biz,2529960962,"Srikakulam, Goa",2024-02-29 03:38:33,Debitis,Electronics,29687,1,NetBanking,Cancelled,20
2145,8536,Arnav Shroff,eshani23@sharma-tank.com,7212818783,"Gopalpur, Bihar",2024-02-22 18:56:41,Vel,Books,17997,2,Card,Cancelled,10
2146,7732,Divyansh Virk,trivediparinaaz@gmail.com,2954095881,"Sultan Pur Majra, Gujarat",2024-08-20 23:20:38,Cupiditate,Fashion,5187,2,Card,Delivered,10
2147,6599,Gatik Dua,edwinehsaan@hotmail.com,6873731613,"Pondicherry, Uttar Pradesh",2024-12-15 23:58:27,Architecto,Beauty,43544,3,COD,Returned,20
2148,6357,Mahika Kaur,wshere@samra.com,2426393722,"Kadapa, Kerala",2025-01-03 15:31:33,Id,Beauty,33480,3,UPI,Delivered,10
2149,5752,Siya Bumb,drishya86@rajan.com,4803223409,"Bhatpara, Goa",2025-06-03 04:39:11,Debitis,Home,26109,4,NetBanking,Cancelled,15
2150,7640,Hiran Bassi,lakshitbala@gmail.com,7934575414,"Durg, Himachal Pradesh",2025-02-26 21:27:12,Tenetur,Fashion,44760,4,NetBanking,Cancelled,15
2151,7700,Myra Baral,wagleuthkarsh@hotmail.com,2410565266,"Amaravati, Tamil Nadu",2024-05-19 02:40:10,Non,Electronics,5042,2,Card,Delivered,20
2152,6134,Dhruv Khalsa,ratisundaram@swamy-kulkarni.biz,9357985357,"Gudivada, Arunachal Pradesh",2025-07-31 06:55:48,Ratione,Beauty,35830,1,UPI,Returned,5
2153,7433,Saira Doctor,sandaljivika@bera.biz,6439202774,"Chennai, Telangana",2024-09-09 01:46:19,Quaerat,Fashion,10620,4,NetBanking,Returned,15
2154,8996,Anya Gaba,ahana-10@yahoo.com,7358252936,"Ramagundam, Sikkim",2025-02-19 03:15:08,Veniam,Electronics,48245,5,COD,Delivered,10
2155,5123,Yashvi Bahl,evabarman@kadakia.net,8319948939,"Mau, Madhya Pradesh",2026-01-02 13:56:52,Aliquid,Books,32293,1,Card,Returned,10
2156,7411,Arhaan Borah,pganesh@yahoo.com,6331826160,"Ambarnath, Sikkim",2024-02-13 08:49:32,Tempore,Fashion,48057,1,COD,Cancelled,15
2157,6580,Shray Dewan,kakaranay@madan-gera.com,1973140211,"Jalandhar, Arunachal Pradesh",2025-05-07 08:17:03,In,Fashion,40953,3,NetBanking,Returned,0
2158,6858,Chirag Bobal,wkulkarni@yahoo.com,3462642831,"Eluru, Mizoram",2025-01-18 04:38:13,Mollitia,Electronics,16131,1,COD,Returned,5
2159,6295,Himmat Batra,dugalraunak@hotmail.com,6396724029,"Baranagar, Uttar Pradesh",2024-03-20 20:31:41,Itaque,Beauty,7723,5,UPI,Cancelled,5
2160,5569,Kartik Manne,adira71@borde-bhavsar.com,9136797833,"Ballia, Mizoram",2024-07-08 10:47:04,Veniam,Beauty,21725,2,NetBanking,Cancelled,5
2161,7323,Jayant Chaudhary,gsheth@kamdar.com,4389505988,"Kurnool, Karnataka",2024-06-06 19:25:43,Voluptatibus,Beauty,48925,2,Card,Delivered,0
2162,6447,Veer Brar,sarafvivaan@hotmail.com,5234996312,"Aligarh, Rajasthan",2025-11-08 10:20:15,Cupiditate,Electronics,26568,4,COD,Returned,15
2163,6803,Yashvi Jayaraman,ayeshabaria@gmail.com,1449822181,"Thoothukudi, Uttar Pradesh",2025-12-03 23:37:04,Occaecati,Fashion,31745,4,UPI,Returned,5
2164,6461,Jayesh Kapoor,varora@karpe-vora.org,5208688344,"Rewa, Tripura",2025-11-21 09:34:37,Quisquam,Books,32468,5,NetBanking,Returned,15
2165,6392,Anika Dass,hazelbalakrishnan@verma.com,6120282572,"Gangtok, Sikkim",2025-03-24 09:17:11,Facilis,Beauty,21920,3,Card,Cancelled,5
2166,8028,Yashvi Jain,kashvi55@saraf.com,7607201460,"Muzaffarnagar, Uttarakhand",2025-02-05 20:33:50,Consequatur,Fashion,16335,4,UPI,Cancelled,10
2167,6141,Sumer Sura,sachdevtanya@dutta-boase.com,6194653342,"Kanpur, Maharashtra",2024-04-13 14:30:12,Sint,Beauty,1640,2,UPI,Delivered,0
2168,5240,Saanvi Issac,nirvi87@gmail.com,2289096214,"Visakhapatnam, Nagaland",2024-05-28 04:22:51,Fugiat,Home,15932,3,UPI,Delivered,15
2169,7982,Vritika Sanghvi,abuch@seth-datta.com,4874871909,"Bhubaneswar, Uttar Pradesh",2025-02-16 01:16:14,Dolorum,Beauty,29092,4,COD,Returned,10
2170,8782,Mohanlal Shan,baijuvasa@ramaswamy.net,4058876837,"Chennai, Uttarakhand",2025-02-16 11:23:48,Dolor,Home,48650,5,UPI,Cancelled,10
2171,6962,Mishti Kannan,xdey@yahoo.com,3735824252,"Gudivada, Rajasthan",2024-06-14 18:47:57,Deleniti,Beauty,43219,3,Card,Delivered,5
2172,6139,Taran Saini,ranaaaina@jain-vyas.com,7563662839,"Jalandhar, Tamil Nadu",2024-08-01 10:21:43,Dolorum,Home,357,3,Card,Cancelled,5
2173,6737,Kashvi Gole,basuparinaaz@amble.org,6492113191,"Panchkula, Himachal Pradesh",2024-06-30 06:13:07,Ad,Beauty,32127,5,UPI,Cancelled,10
2174,5901,Eva Choudhry,qgarg@yahoo.com,5090877136,"Bhiwandi, Tamil Nadu",2025-07-05 19:03:34,Voluptas,Books,3081,4,NetBanking,Delivered,5
2175,5975,Ojas Dalal,bajwabaiju@deshpande.org,5730254029,"Panvel, Chhattisgarh",2024-10-28 11:19:49,Omnis,Home,45719,5,NetBanking,Returned,0
2176,5970,Aarna Ramanathan,sainineysa@hotmail.com,5640047320,"Chittoor, Madhya Pradesh",2025-10-06 02:11:13,Fugiat,Electronics,23493,4,COD,Returned,5
2177,7986,Yashvi Bose,hirandada@konda-jaggi.com,2143634741,"Hindupur, Haryana",2024-08-26 19:38:48,Dolorum,Home,3215,2,Card,Delivered,5
2178,8399,Urvi Bhatt,dhingraanvi@babu.com,1860175853,"Shivpuri, Punjab",2025-08-09 15:02:03,Quibusdam,Electronics,26838,4,UPI,Delivered,10
2179,5738,Tarini Ben,dthaman@bahri-dani.biz,1574035781,"Barasat, Karnataka",2024-12-29 17:59:12,Officia,Beauty,25308,4,NetBanking,Delivered,20
2180,5654,Arnav Luthra,vanyasami@hotmail.com,6496181735,"Burhanpur, Jharkhand",2024-12-06 21:53:02,Quo,Beauty,10161,5,Card,Cancelled,5
2181,8892,Advik Butala,ryandey@yahoo.com,3757185248,"Morbi, Bihar",2025-05-29 23:46:47,Corporis,Home,32502,5,COD,Delivered,10
2182,8165,Kavya D’Alia,ganesanpihu@gmail.com,4218548629,"Tumkur, Andhra Pradesh",2024-11-06 06:31:33,Minima,Home,23455,4,Card,Delivered,10
2183,5971,Rati Hora,chokshimehul@bains-karpe.org,6933908575,"Ajmer, Himachal Pradesh",2024-11-22 04:43:56,Eaque,Fashion,36335,4,COD,Cancelled,10
2184,6793,Dhruv Kalita,bariaaarush@arya.com,7798386173,"Loni, Tripura",2024-08-23 06:40:14,Itaque,Fashion,3676,5,UPI,Returned,5
2185,8819,Kiaan Sathe,rgokhale@gmail.com,4848768027,"Mau, Manipur",2026-01-29 18:56:47,Atque,Beauty,6183,3,COD,Returned,10
2186,7823,Hunar Jani,aaryahi19@bhatnagar-choudhary.com,5147901999,"Ahmedabad, West Bengal",2025-01-27 03:23:37,Pariatur,Beauty,22625,1,UPI,Returned,10
2187,8587,Tejas Dhawan,aaryahiagate@gmail.com,3723496419,"Kota, Karnataka",2025-10-19 19:39:42,Quaerat,Home,23553,4,NetBanking,Cancelled,15
2188,6544,Anya Salvi,oorja31@yahoo.com,3821212535,"Khammam, Karnataka",2025-02-14 09:53:29,Sapiente,Beauty,17978,4,UPI,Returned,20
2189,5733,Manjari Venkataraman,oorja78@gmail.com,3621985424,"Tadipatri, Goa",2025-12-27 10:27:48,Dolorem,Home,12295,5,Card,Cancelled,0
2190,5411,Gatik Jain,neelofar48@dayal.net,2554741278,"Chennai, Tamil Nadu",2024-04-08 02:04:02,Modi,Electronics,18752,2,UPI,Cancelled,5
2191,5910,Tejas Bobal,aainalad@yahoo.com,1995702854,"Bhiwandi, Karnataka",2024-04-10 11:35:55,Maxime,Electronics,37485,1,COD,Returned,15
2192,8180,Arhaan Chopra,dayalsana@dhar-baral.net,8881396864,"Chittoor, Haryana",2025-02-18 00:24:01,Exercitationem,Books,38012,4,UPI,Delivered,15
2193,5794,Hansh Chokshi,jayeshdash@yahoo.com,5933070679,"Kozhikode, Rajasthan",2024-03-24 16:53:01,Quia,Books,44094,2,Card,Delivered,20
2194,6958,Azad Wason,kuriansuhana@rajagopalan.com,1132746768,"Thoothukudi, Tripura",2026-01-07 16:04:18,Dicta,Beauty,2688,4,UPI,Returned,10
2195,7236,Himmat Saha,jayant45@hotmail.com,2658309446,"Sagar, Uttarakhand",2024-04-08 06:43:31,Blanditiis,Beauty,32537,1,Card,Returned,20
2196,8539,Samiha Gour,purabrout@yahoo.com,6383204989,"Ramgarh, Arunachal Pradesh",2025-02-26 06:03:06,Cumque,Beauty,9451,4,UPI,Returned,10
2197,6109,Riaan Jha,kismatcheema@gmail.com,6980725796,"Secunderabad, Gujarat",2024-12-15 09:33:21,Distinctio,Beauty,17430,2,Card,Cancelled,0
2198,8607,Aarush Chaudhary,swaminathandivit@gmail.com,3505845333,"Guna, West Bengal",2024-12-17 14:11:01,Expedita,Beauty,9706,4,COD,Returned,15
2199,7550,Amira Sane,dhanushchoudhary@cheema.com,2445847920,"Panipat, Rajasthan",2024-12-19 00:00:38,Exercitationem,Beauty,45705,2,UPI,Delivered,15
2200,8439,Manikya Lanka,johaljiya@bansal.com,2775956721,"Jehanabad, West Bengal",2024-06-12 01:42:46,Voluptatibus,Fashion,3661,2,UPI,Cancelled,5
2201,8387,Anvi Salvi,majumdarzeeshan@gmail.com,7158852494,"Hazaribagh, Himachal Pradesh",2025-06-13 07:24:43,Corrupti,Beauty,40801,1,NetBanking,Cancelled,0
2202,7719,Akarsh Anand,elakshigoel@yahoo.com,5153379762,"Malegaon, Arunachal Pradesh",2024-03-01 07:20:19,Dolores,Books,22457,4,NetBanking,Delivered,5
2203,7394,Kismat Thakur,ryankakar@gmail.com,9278135624,"Gopalpur, Karnataka",2024-03-23 21:53:56,Laboriosam,Electronics,912,4,UPI,Returned,0
2204,8358,Anya Sarin,advikabath@gara-khatri.com,5614811402,"Aizawl, Uttar Pradesh",2025-04-23 18:53:41,Ex,Fashion,49260,5,COD,Returned,15
2205,7848,Nehmat Cherian,fatehdugal@bhakta.com,3760212732,"Ongole, Meghalaya",2025-07-06 14:30:21,Tempore,Electronics,44614,1,COD,Returned,15
2206,6316,Divyansh Ramaswamy,riya50@chandra-borde.com,8736880441,"Udupi, Maharashtra",2024-10-25 23:25:59,Alias,Fashion,34487,4,UPI,Cancelled,20
2207,5981,Manjari Grover,tanyasavant@kapadia.net,2298470809,"Mehsana, Gujarat",2025-06-01 04:57:20,Quidem,Books,35656,4,UPI,Returned,0
2208,7054,Anahi Gaba,ljayaraman@yahoo.com,7888878414,"Jalgaon, Gujarat",2025-03-17 19:19:16,Placeat,Electronics,29507,2,NetBanking,Returned,10
2209,8859,Indrans Tella,skalla@andra.com,8345666461,"Agartala, Assam",2024-11-14 10:19:52,Non,Home,34865,3,COD,Delivered,5
2210,7590,Chirag Sawhney,ishaan78@hotmail.com,0165006600,"Kishanganj, Uttarakhand",2025-11-10 10:51:58,Quae,Electronics,42247,5,Card,Cancelled,10
2211,8006,Damini Mangat,divijbahl@yahoo.com,5040340816,"Malda, Sikkim",2025-10-07 14:48:46,Molestiae,Fashion,40730,1,COD,Delivered,15
2212,5519,Samar Rao,kabir24@yahoo.com,0337189143,"Gorakhpur, Bihar",2025-06-22 06:10:37,Eius,Electronics,8684,5,NetBanking,Cancelled,5
2213,6489,Tanya Bhakta,gangulysumer@sani-sharma.com,2221905443,"Imphal, Madhya Pradesh",2025-02-25 17:52:35,Vero,Home,9223,2,COD,Delivered,10
2214,5368,Tiya Comar,kumertaimur@guha-dixit.org,6702686436,"Firozabad, Uttarakhand",2024-02-26 07:47:15,Nam,Home,12398,5,NetBanking,Cancelled,15
2215,6770,Onkar Warrior,bsalvi@korpal.com,2209333827,"Bhagalpur, Madhya Pradesh",2026-01-08 21:30:39,Maiores,Home,6612,4,COD,Delivered,15
2216,7652,Advika Grover,fkade@hotmail.com,1877726211,"Muzaffarpur, Arunachal Pradesh",2025-05-21 07:30:16,Voluptas,Home,20236,5,UPI,Cancelled,0
2217,5520,Gokul Kanda,vsinha@gmail.com,2955910884,"Saharanpur, Goa",2024-03-20 03:21:29,Blanditiis,Books,18026,5,Card,Delivered,5
2218,5388,Seher Chad,dugarsamarth@deshmukh-bhatti.com,5829389538,"Sagar, Madhya Pradesh",2025-11-29 18:49:04,Explicabo,Books,32049,1,COD,Delivered,5
2219,8947,Pranay D’Alia,panne@yadav.info,2321326689,"Aizawl, Sikkim",2025-02-22 19:37:11,Id,Beauty,30694,1,NetBanking,Delivered,10
2220,7209,Prisha Yohannan,skamdar@trivedi.com,6343247882,"Tadepalligudem, Uttar Pradesh",2024-06-02 20:22:18,Provident,Books,49016,2,NetBanking,Cancelled,20
2221,7208,Parinaaz Ratti,sumersha@madan-hegde.net,5267495286,"Suryapet, Telangana",2025-12-23 12:01:14,Odio,Books,20582,5,COD,Cancelled,15
2222,5759,Divij Shah,divitkhatri@gmail.com,5027804718,"Muzaffarpur, Assam",2024-07-21 06:01:42,Repellendus,Home,26412,3,COD,Delivered,5
2223,5043,Lagan Kumer,pswaminathan@yahoo.com,5145208861,"Bidhannagar, Mizoram",2024-08-05 13:45:19,Reiciendis,Fashion,4822,2,UPI,Cancelled,10
2224,7725,Ishita Din,dubelagan@wable-sachar.com,2442975821,"Jabalpur, Punjab",2025-06-18 10:51:10,Necessitatibus,Beauty,29307,5,Card,Returned,20
2225,5212,Parinaaz Karnik,ramaswamypiya@gmail.com,7746486964,"Kochi, Madhya Pradesh",2025-06-04 04:08:05,Quos,Home,46275,1,UPI,Cancelled,20
2226,8320,Rania Talwar,ehsaankamdar@yahoo.com,9195298164,"Ambarnath, Assam",2024-06-24 09:54:39,Architecto,Books,5616,2,NetBanking,Cancelled,10
2227,7750,Zara Raj,bobalryan@swaminathan-devan.info,3054603174,"Meerut, Himachal Pradesh",2024-06-24 02:08:30,Deserunt,Beauty,8495,1,COD,Cancelled,15
2228,7949,Hansh Shetty,pihuram@gmail.com,7051062718,"Kavali, Jharkhand",2024-08-20 15:02:31,Tempore,Home,39960,5,NetBanking,Delivered,10
2229,5834,Shlok Dave,keyadixit@gmail.com,3907777635,"Hosur, Kerala",2024-04-18 19:34:25,Similique,Beauty,11437,4,COD,Cancelled,10
